,id,comment_text,score,toxic,severe_toxic,obscene,threat,insult,identity_hate
33118,c0e076f0011acaa6,"""FFFFF UUUUUU CCCCCC KKKKKK ===== YOU! F UU C KK YOU FFFFF UUUUUU CCCCCC KKKKKK ===== YOU! F UU C KK YOU FFFFF UUUUUU CCCCCC KKKKKK ===== YOU! F UU C KK YOU FFFFF UUUUUU CCCCCC KKKKKK ===== YOU! F UU C KK YOU FFFFF UUUUUU CCCCCC KKKKKK ===== YOU! F UU C KK YOU FFFFF UUUUUU CCCCCC KKKKKK ===== YOU! F UU C KK YOU FFFFF UUUUUU CCCCCC KKKKKK ===== YOU! F UU C KK YOU FFFFF UUUUUU CCCCCC KKKKKK ===== YOU! F UU C KK YOU FFFFF UUUUUU CCCCCC KKKKKK ===== YOU! F UU C KK YOU FFFFF UUUUUU CCCCCC KKKKKK ===== YOU! F UU C KK YOU FFFFF UUUUUU CCCCCC KKKKKK ===== YOU! F UU C KK YOU FFFFF UUUUUU CCCCCC KKKKKK ===== YOU! F UU C KK YOU FFFFF UUUUUU CCCCCC KKKKKK ===== YOU! F UU C KK YOU FFFFF UUUUUU CCCCCC KKKKKK ===== YOU! F UU C KK YOU FFFFF UUUUUU CCCCCC KKKKKK ===== YOU! F UU C KK YOU FFFFF UUUUUU CCCCCC KKKKKK ===== YOU! F UU C KK YOU FFFFF UUUUUU CCCCCC KKKKKK ===== YOU! F UU C KK YOU FFFFF UUUUUU CCCCCC KKKKKK ===== YOU! F UU C KK YOU FFFFF UUUUUU CCCCCC KKKKKK ===== YOU! F UU C KK YOU FFFFF UUUUUU CCCCCC KKKKKK ===== YOU! F UU C KK YOU FFFFF UUUUUU CCCCCC KKKKKK ===== YOU! F UU C KK YOU FFFFF UUUUUU CCCCCC KKKKKK ===== YOU! F UU C KK YOU FFFFF UUUUUU CCCCCC KKKKKK ===== YOU! F UU C KK YOU FFFFF UUUUUU CCCCCC KKKKKK ===== YOU! F UU C KK YOU FFFFF UUUUUU CCCCCC KKKKKK ===== YOU! F UU C KK YOU FFFFF UUUUUU CCCCCC KKKKKK ===== YOU! F UU C KK YOU FFFFF UUUUUU CCCCCC KKKKKK ===== YOU! F UU C KK YOU FFFFF UUUUUU CCCCCC KKKKKK ===== YOU! F UU C KK YOU FFFFF UUUUUU CCCCCC KKKKKK ===== YOU! F UU C KK YOU FFFFF UUUUUU CCCCCC KKKKKK ===== YOU! F UU C KK YOU FFFFF UUUUUU CCCCCC KKKKKK ===== YOU! F UU C KK YOU FFFFF UUUUUU CCCCCC KKKKKK ===== YOU! F UU C KK YOU FFFFF UUUUUU CCCCCC KKKKKK ===== YOU! F UU C KK YOU FFFFF UUUUUU CCCCCC KKKKKK ===== YOU! F UU C KK YOU FFFFF UUUUUU CCCCCC KKKKKK ===== YOU! F UU C KK YOU FFFFF UUUUUU CCCCCC KKKKKK ===== YOU! F UU C KK YOU FFFFF UUUUUU CCCCCC KKKKKK ===== YOU! F UU C KK YOU FFFFF UUUUUU CCCCCC KKKKKK ===== YOU! F UU C KK YOU FFFFF UUUUUU CCCCCC KKKKKK ===== YOU! F UU C KK YOU FFFFF UUUUUU CCCCCC KKKKKK ===== YOU! F UU C KK YOU FFFFF UUUUUU CCCCCC KKKKKK ===== YOU! F UU C KK YOU FFFFF UUUUUU CCCCCC KKKKKK ===== YOU! F UU C KK YOU FFFFF UUUUUU CCCCCC KKKKKK ===== YOU! F UU C KK YOU FFFFF UUUUUU CCCCCC KKKKKK ===== YOU! F UU C KK YOU FFFFF UUUUUU CCCCCC KKKKKK ===== YOU! F UU C KK YOU FFFFF UUUUUU CCCCCC KKKKKK ===== YOU! F UU C KK YOU FFFFF UUUUUU CCCCCC KKKKKK ===== YOU! F UU C KK YOU FFFFF UUUUUU CCCCCC KKKKKK ===== YOU! F UU C KK YOU FFFFF UUUUUU CCCCCC KKKKKK ===== YOU! F UU C KK YOU FFFFF UUUUUU CCCCCC KKKKKK ===== YOU! F UU C KK YOU FFFFF UUUUUU CCCCCC KKKKKK ===== YOU! F UU C KK YOU FFFFF UUUUUU CCCCCC KKKKKK ===== YOU! F UU C KK YOU FFFFF UUUUUU CCCCCC KKKKKK ===== YOU! F UU C KK YOU FFFFF UUUUUU CCCCCC KKKKKK ===== YOU! F UU C KK YOU FFFFF UUUUUU CCCCCC KKKKKK ===== YOU! F UU C KK YOU FFFFF UUUUUU CCCCCC KKKKKK ===== YOU! F UU C KK YOU FFFFF UUUUUU CCCCCC KKKKKK ===== YOU! F UU C KK YOU FFFFF UUUUUU CCCCCC KKKKKK ===== YOU! F UU C KK YOU FFFFF UUUUUU CCCCCC KKKKKK ===== YOU! F UU C KK YOU FFFFF UUUUUU CCCCCC KKKKKK ===== YOU! F UU C KK YOU FFFFF UUUUUU CCCCCC KKKKKK ===== YOU! F UU C KK YOU FFFFF UUUUUU CCCCCC KKKKKK ===== YOU! F UU C KK YOU FFFFF UUUUUU CCCCCC KKKKKK ===== YOU! F UU C KK YOU FFFFF UUUUUU CCCCCC KKKKKK ===== YOU! F UU C KK YOU FFFFF UUUUUU CCCCCC KKKKKK ===== YOU! F UU C KK YOU FFFFF UUUUUU CCCCCC KKKKKK ===== YOU! F UU C KK YOU FFFFF UUUUUU CCCCCC KKKKKK ===== YOU! F UU C KK YOU FFFFF UUUUUU CCCCCC KKKKKK ===== YOU! F UU C KK YOU FFFFF UUUUUU CCCCCC KKKKKK ===== YOU! F UU C KK YOU FFFFF UUUUUU CCCCCC KKKKKK ===== YOU! F UU C KK YOU FFFFF UUUUUU CCCCCC KKKKKK ===== YOU! F UU C KK YOU FFFFF UUUUUU CCCCCC KKKKKK ===== YOU! F UU C KK YOU FFFFF UUUUUU CCCCCC KKKKKK ===== YOU! F UU C KK YOU FFFFF UUUUUU CCCCCC KKKKKK ===== YOU! F UU C KK YOU FFFFF UUUUUU CCCCCC KKKKKK ===== YOU! F UU C KK YOU FFFFF UUUUUU CCCCCC KKKKKK ===== YOU! F UU C KK YOU FFFFF UUUUUU CCCCCC KKKKKK ===== YOU! F UU C KK YOU FFFFF UUUUUU CCCCCC KKKKKK ===== YOU! F UU C KK YOU FFFFF UUUUUU CCCCCC KKKKKK ===== YOU! F UU C KK YOU FFFFF UUUUUU CCCCCC KKKKKK ===== YOU! F UU C KK YOU FFFFF UUUUUU CCCCCC KKKKKK ===== YOU! F UU C KK YOU FFFFF UUUUUU CCCCCC KKKKKK ===== YOU! F UU C KK YOU FFFFF UUUUUU CCCCCC KKKKKK ===== YOU! F UU C KK YOU FFFFF UUUUUU CCCCCC KKKKKK ===== YOU! F UU C KK YOU FFFFF UUUUUU CCCCCC KKKKKK ===== YOU! F UU C KK YOU FFFFF UUUUUU CCCCCC KKKKKK ===== YOU! F UU C KK YOU FFFFF UUUUUU CCCCCC KKKKKK ===== YOU! F UU C KK YOU FFFFF UUUUUU CCCCCC KKKKKK ===== YOU! F UU C KK YOU FFFFF UUUUUU CCCCCC KKKKKK ===== YOU! F UU C KK YOU FFFFF UUUUUU CCCCCC KKKKKK ===== YOU! F UU C KK YOU FFFFF UUUUUU CCCCCC KKKKKK ===== YOU! F UU C KK YOU FFFFF UUUUUU CCCCCC KKKKKK ===== YOU! F UU C KK YOU FFFFF UUUUUU CCCCCC KKKKKK ===== YOU! F UU C KK YOU FFFFF UUUUUU CCCCCC KKKKKK ===== YOU! F UU C KK YOU FFFFF UUUUUU CCCCCC KKKKKK ===== YOU! F UU C KK YOU FFFFF UUUUUU CCCCCC KKKKKK ===== YOU! F UU C KK YOU FFFFF U",0.68081725,1,1,1,0,1,0
33125,c0d2ac2a3bb7a344,"LWC,  there is more to it than you think. You see one particular editor here, Ctjf83, pus out all possible stops to retain this image, even over other fisting images. Hmmmmm.  This is because it is quite transparent that it is a photo of himself getting fisted, and he gets some satisfaction from seeing it on the website. He is a confirmed homosexual and seems sick",0.7022622,0,0,0,0,0,1
33129,c0c935fe27fda4a7,"""

Bastard Child
Does anyone know if Obama was born out of wedlock, and is a """"bastard"""" child? 24.27.130.12  """,0.898201,1,0,0,0,1,0
33142,c0af85d6b17fcd48,hi Shelby tell your boyfriend to go to hell ok Shelby,0.7754084,1,0,1,0,0,0
33145,c0a55c0151b639af,"Shut Up King Bee, your a stupid idiot, you're the vandalism",0.98062664,1,0,0,0,1,0
33148,c09fbac1dd5f87c8,THE MOST ANNOYING FUCKING IDIOT EVER.,0.98698485,1,0,1,0,1,0
33165,c08a09baf7be60a1,"I dont give a flying fuck if youre nice or not, that is completely irrelvant. Take your admin powers and stick them up your ass you fool. You are entirely ignorant of the aramic language and its history so I suggest you get off your high horse you mongrel. If you had any knowledge of the language which you clearly dont you would have not done this. Chaldeans are relgious group that speak arabic. I attend a chaldean church and we never speak neo- armaic the vast majoirty of the churches speak arabic with very few (almost none-existent) neo-aramaic words.",0.89535266,1,0,1,0,1,0
33197,c05758f9dca8fc05,The material is exactly the same. The number five appears. Numbered lists are not encyclopedic and not WP policy. What is your problem? Are you saying that readers of Wikipedia are stupid and cannot understand a prose sentence???,0.79445255,0,0,0,0,0,0
33204,c04c149cf61d853e,"Song 

N-E-T-T-O Netto is the place to go, shop all day shop all night come home with a bag of shite!",0.9158795,1,0,0,0,0,0
33225,c036a4fbcaf25dbf,"""
 LOL, you must be insane to think that """"gay sex"""" is offensive and """"homosexual sodomy"""" is not. Please, check your bias,   """,0.88824683,1,0,0,0,0,0
33226,c03506c597f34085,"I will force you to eat dog poop. 

It will be funny watching you gag and vomit with crap smeared all over your face.",0.9156528,1,0,1,1,1,0
33228,c0317838b227ab1c,"""

Due to the uncalled for personal slurs that you feel the need to keep coming up with (showing your own 'intelligence'), I am not going to waste anymore time trying to gove elaborate replies, as you clearly just like to annoy, other than to just refresh that you are a liar. To get the total you claimed (above 250m) you would have had to at least to have add those totals twice (like Robdubar did in his analysis (see it above) ) and you made no point to correct him, so if you were not saying that, then why not mention that to him in your disscusion. Also, you're mention of the dribs abd drabs of info was to try and beef up the sources (there would be no other reason to mention it) , however, you didn't pull the wool over anyones eyes. I could go on (again) about your lies, such as claiming I changed this page and the contents of our discussion, but then my posts would end up looking as ludicrous (not to mention ridiculous) as yours, so I'll just simmer and leave the """"venom"""" and insults for you, as you excell at that (not a compliment).""",0.72158885,0,0,0,0,0,0
33237,c02a9ffb0cb8376a,"stuffin hotdogs up your dirty arse 

feels good bro
homokid joy all over",0.9246779,1,0,1,0,1,0
33262,bffdd23f8d8a2769,masturbation|jerk off]] your penis,0.97465146,1,0,1,0,0,0
33274,bff0efbe90a5311e,"Who's ur Uncle, Dick?",0.8355208,1,0,1,0,1,0
33283,bfea994b6e3aaa0a,"""
oh shit, nooooo, is someone going to spank me now?  talk. """,0.94899154,1,0,1,0,0,0
33300,bfd304bc370fd045,Please cease these personal attacks and stop making threats on my talk page.,0.72936857,0,0,0,0,0,0
33333,bfa11777ea25c064,"UNLIKE THE ANCIENT GREEKS, THE IDIOT WHO BLOCKED ME IS A MONGREL CREATED BY INTERBREEDING WITH THE TURKS. JUST ANOTHER GREEK FOOL WHO DOESN'T KNOW SHIT. 98.195.24.26",0.94992846,1,0,1,0,1,1
33336,bf99032f58f42dd0,"The CCP has no legitimacy

The party is full of cowards, liars, thieves, and murderers. The day that corrupt, soulless organization is destroyed will be a glorious day for humankind.",0.8088299,1,0,0,0,1,0
33342,bf8f6b703589a5e6,". 

KEEP YOUR ANTI-GREEK SHIT TO YOURSELF! GREEKWARRIOR IS BACK! EVEN THOUGH I HAVE BEEN EDITING BEFORE THAT EVEN!",0.9156528,1,0,0,0,0,0
33359,bf79b0e08f386bc1,you can shut the fuck up and kiss my ass bitch.......what the fuck are you talking about...who are you talking about??/suck my dick....your gay are tyou,0.9744056,1,1,1,0,1,0
33362,bf78970ee3f5a620,"""
Seriously. The blame the victim bullshit here has to stop. Or have you not noticed that saying anything about Malleus in any way is met with heaps of abuse and bullshit? It doesn't matter how one says it; once you're on his """"I will shit on you at every opportunity"""" list, you're fucked. Check this out for an example of what I mean. Malleus simply cannot resist taking any opportunity to belittle people. And yet when we respond or make the mistake of telling the fucking truth, we get punished (and seriously, don't bother giving me any claptrap bullshit about blocks being preventive; they're punitive and you know it, otherwise unblocks would be swift and frequent). There's a giant fucking problem here, and blaming the victim instead of the instigator makes it worse and worse and worse. →  ₪ """,0.9219313,0,0,0,0,0,0
33365,bf71bb6d5d312512,You're ridiculous if you jump to conclusions like that. So don't. On their webpage they made an article about it. I'll try to find it if you are to narrow-minded to research your opponents' websites yourself.,0.8060606,1,0,0,0,1,0
33367,bf6f2906f3e8394b,"""to:Image:Flaccid and erect human penis.jpg

400px

thumb|right|Transverse section through the left side of the scrotum and the left Yandman.
Image:Gray1148.png
>",0.70429,0,0,0,0,0,0
33368,bf6e9389183aab72,"God gives his beloved SLEEP. ARE YOU HERE TO DESTROY HIS GIFT? It is such a natural thing to do. THERE IS DEFINITELY NO SUCH THING AS INSOMNIA. WHY WOULD THIS WORLD HAS COME TO THIS STAGE AS IN PEOPLE TAKING DRUGS ETC. AND SMOKE. BECAUSE THEY DO NOT KNOW WHAT IS SIMPLE CONTENTMENT in life. YOU ARE DEFINITELY A LOSER IN WRITING SOMETHING THAT IS NOT RELEVANR AT ALL. NO WONDER MANY AND MOST PEOPLE COMMENTED WIKIPEDIA IS FULL OF JUNK. 

 PLEASE IF YOU DO KNOW HAVE EVIDENT. DON'T WRITE SYMPTOMS OF INSOMNIA CAN BE CAUSED BY ALL THE POINTERS. AND THAT'S REALLY STUPID!!!!!!",0.9480856,1,0,0,0,0,0
33385,bf57885bf9c3dce3,people like you are the reason wikipedia is useless.  Well done!,0.7614132,1,0,0,0,0,0
33387,bf53fb2650d655cd,because I am a bit off a faggot,0.9327518,1,0,1,0,0,0
33392,bf4b0e41047794ff,"BEST BEHAVIOUR IS A SINGLE! 

http://www.ndubz.com/discography

IS the OFFICIAL fucking site of N-Dubz good enough, you ignorant fucked up retarded cunts?",0.9593895,1,0,1,0,1,0
33406,bf3e0c6013437e3d,"yah, dreamguy is definitely a big poopy head from wut i hear, heehee",0.69542736,0,0,0,0,0,0
33428,bf1908f6281c8bb0,"Rodeo Song lyrics

Well it's 40 below and I don't give a fuck
Got a heater in my truck and I'm off to the rodeo
And it's allemande left and allemande right
Come on ya fuckin' dummy get your right step right
Get off the stage ya god damn goof, get off

piss me off, fuckin' jerk, get on my nerves

Well here comes Johnny with his pecker in his hand
He's a one ball man and he's off to the rodeo
And it's allemande left and allemande right
Come on ya fuckin' dummy get your right step right
Get off the stage ya god damn goof, get off

piss me off, fuckin' jerk, get on my nerves

Well it's 40 below and I aint got a truck
and I dont give a fuck cause I'm off to the rodeo
And it's allemande left and allemande right
Come on ya fuckin' dummy get your right step right
Get off the stage ya god damn goof, get off

piss me off, fuckin' jerk, get on my nerves

Well here comes Johnny with his pecker in his hand
He's a one ball man and he's off to the rodeo
And it's allemande left and allemande right
Come on ya fuckin' dummy get your right step right
Get off the stage ya god damn goof, get off

piss me off, fuckin' jerks, get on my nerves
Rodeo Song lyrics

Well it's 40 below and I don't give a fuck
Got a heater in my truck and I'm off to the rodeo
And it's allemande left and allemande right
Come on ya fuckin' dummy get your right step right
Get off the stage ya god damn goof, get off

piss me off, fuckin' jerk, get on my nerves

Well here comes Johnny with his pecker in his hand
He's a one ball man and he's off to the rodeo
And it's allemande left and allemande right
Come on ya fuckin' dummy get your right step right
Get off the stage ya god damn goof, get off

piss me off, fuckin' jerk, get on my nerves

Well it's 40 below and I aint got a truck
and I dont give a fuck cause I'm off to the rodeo
And it's allemande left and allemande right
Come on ya fuckin' dummy get your right step right
Get off the stage ya god damn goof, get off

piss me off, fuckin' jerk, get on my nerves

Well here comes Johnny with his pecker in his hand
He's a one ball man and he's off to the rodeo
And it's allemande left and allemande right
Come on ya fuckin' dummy get your right step right
Get off the stage ya god damn goof, get off

piss me off, fuckin' jerks, get on my nerves
Rodeo Song lyrics

Well it's 40 below and I don't give a fuck
Got a heater in my truck and I'm off to the rodeo
And it's allemande left and allemande right
Come on ya fuckin' dummy get your right step right
Get off the stage ya god damn goof, get off

piss me off, fuckin' jerk, get on my nerves

Well here comes Johnny with his pecker in his hand
He's a one ball man and he's off to the rodeo
And it's allemande left and allemande right
Come on ya fuckin' dummy get your right step right
Get off the stage ya god damn goof, get off

piss me off, fuckin' jerk, get on my nerves

Well it's 40 below and I aint got a truck
and I dont give a fuck cause I'm off to the rodeo
And it's allemande left and allemande right
Come on ya fuckin' dummy get your right step right
Get off the stage ya god damn goof, get off

piss me off, fuckin' jerk, get on my nerves

Well here comes Johnny with his pecker in his hand
He's a one ball man and he's off to the rodeo
And it's allemande left and allemande right
Come on ya fuckin' dummy get your right step right
Get off the stage ya god damn goof, get off

piss me off, fuckin' jerks, get on my nerves
Rodeo Song lyrics

Well it's 40 below and I don't give a fuck
Got a heater in my truck and I'm off to the rodeo
And it's allemande left and allemande right
Come on ya fuckin' dummy get your right step right
Get off the stage ya god damn goof, get off

piss me off, fuckin' jerk, get on my nerves

Well here comes Johnny with his pecker in his hand
He's a one ball man and he's off to the rodeo
And it's allemande left and allemande right
Come on ya fuckin' dummy get your right step right
Get off the stage ya god damn goof, get off

piss me off, fuckin' jerk, get on my nerves

Well it's 40 below and I aint got a truck
and I dont give a fuck cause I'm off to the rodeo
And it's allemande left and allemande right
Come on ya fuckin' dummy get your right step right
Get off the stage ya god damn goof, get offNE",0.9487136,1,0,1,0,1,0
33438,bf00020c654d2507,i want some damn answers now you imbeciles,0.9528751,1,0,1,0,1,0
33444,befad5bf66ad7a80,"WTF???? 

WHAT DID I DO??? FEMALE EJACULATION IS FUCKING GROSS!",0.9532335,1,1,1,0,1,0
33446,bef90a97f09fba8f,"""
I'm actually his older brother.  Honestly though, my account was neither compromised nor stolen, as the article implies.  Rather, this is my account, and Banzaiblitz is my brothers.  Have you heard of """"innocent until proven guilty?"""" In this case, you have no idea whether [am his brother or not]  And I don't think he's editing anymore, nor did he state that he was going to continue to evade his block.  With the Checkuser confirming that this account is clean, you should unblock me ASAP.  You're an asshole, JamesBWatson, and it's power-hungry admins like you that restrict Wikipedia from reaching its full potential.    """,0.8785311,0,0,0,0,0,0
33490,bec62b7e7c0e7d0a,"YOUR DISHONEST CONTRIBUTIONS TO THE DAHN YOGA PAGE HAVE BEEN NOTED. SOMEDAY, WHEN ALL THE WORLD SUFFERS, YOU WILL STILL BE ALIVE, A SURVIVOR OF A NUCLEAR WINTER, ON THE BASIS THAT KOREA IS THE MOST IMPORTANT PLACE IN THE WORLD, THAT KOREAN CIVILIZATION IS THE OLDEST AND MOST SUPERIOR, THAT THE KOREAN RACE IS SUPERIOR(ESPECIALLY OVER THOSE BLACK MEN WHO LISTEN TO RAP MUSIC AND SHOOT PEOPLE, THOSE SAVAGES) AND THAT THE NEXT SAVIOR WAS CHOSEN TO APPEAR IN KOREA. YES, MY FRIEND, KOREA IS THE HOME OF ALL, THE BEST, MOST WONDERFUL. ONLY HERE CAN A CIVILIZATION CREATE HANGUL and SOJU! OH YES, KOREA IS NUMBER ONE AND THE HONORABLE, HUMBLE, CELIBATE, POOR, AND SKINNY ILCHEE LEE SHALL BE THE ONE TO USHER IN A NEW ERA OF MANKIND WITH THE BEST PEOPLE IN THE WORLD- SUCCESSFUL KOREANS FROM KOREA TO TEACH DAHN YOGA, AND THE BRIGHTEST, MOST ATTRACTIVE AND WORTHY NORTH AMERICANS, TOGETHER WHO WILL USHER IN A NEW ERA. FOR NOW YOU MUST LIVE ON THE WAGES OF YOUR DAHN SALARY, BUT LATER. LATER. LATER. YOU WILL RULE THE WORLD.",0.69542736,1,0,0,0,0,0
33491,bec566cb78c7c5c8,"marc mysterio 

whatever man... this web site is a fucking joke.. a couple of guys that are not in the music business want to try to tell me or the author of these articles whats a valid chart and what isnt...

so do what you want... but this site is FAR from a real encyclopedia since trolls fucking run it based on the deletion of those marc mysterio songs.... total bullshit.",0.9480856,1,0,1,0,0,0
33492,bec564c3ae4cfdc8,"what are you talking about you fag
Do what your told.

correct six feet under and dont be a little bitch... where is your life going to go if you get pissed off with me.. when all ive done is ask you a question.

and how gay is making Disruptive edits itallic... who are you.

Six feet under could do with a logo and i dont know what im doing... the promo image needs correcting as ive submitted it as my own work.

okay?",0.8355208,1,0,0,0,0,0
